time,ECG,HR
247,1.68,343.0
247,1.65,336.0
247,1.65,337.0
247,1.69,347.0
247,1.78,365.0
247,1.89,387.0
247,1.96,403.0
247,1.98,405.0
247,1.96,399.0
247,1.94,396.0
247,1.92,392.0
247,1.89,385.0
247,1.87,382.0
247,1.88,384.0
247,1.87,383.0
247,1.86,380.0
247,1.86,380.0
247,1.87,381.0
247,1.85,378.0
247,1.85,378.0
247,1.86,380.0
247,1.86,381.0
247,1.84,377.0
248,1.85,379.0
248,1.87,382.0
248,1.85,379.0
248,1.84,376.0
248,1.86,379.0
248,1.86,380.0
248,1.84,377.0
248,1.85,377.0
248,1.87,381.0
248,1.86,381.0
248,1.85,378.0
248,1.86,381.0
248,1.86,381.0
248,1.86,381.0
248,1.85,379.0
248,1.86,381.0
248,1.87,383.0
248,1.81,370.0
248,1.8,369.0
248,1.85,378.0
248,1.87,382.0
248,1.87,383.0
248,1.88,384.0
248,1.89,385.0
248,1.87,382.0
248,1.89,389.0
248,1.97,398.0
248,1.22,231.0
248,0.44,100.0
248,1.46,314.0
248,2.17,447.0
248,2.24,459.0
248,2.18,448.0
248,2.12,432.0
248,2.07,421.0
248,2.01,410.0
248,1.96,401.0
248,1.95,396.0
248,1.92,392.0
248,1.88,384.0
248,1.85,378.0
248,1.83,374.0
248,1.78,365.0
248,1.72,351.0
248,1.68,342.0
248,1.65,337.0
248,1.64,337.0
248,1.7,348.0
248,1.81,373.0
248,1.92,393.0
248,1.96,401.0
248,1.96,400.0
248,1.96,399.0
248,1.94,396.0
248,1.9,389.0
248,1.88,384.0
248,1.87,381.0
248,1.84,377.0
248,1.82,373.0
248,1.83,373.0
248,1.83,374.0
248,1.81,372.0
248,1.82,371.0
248,1.83,374.0
248,1.82,374.0
248,1.81,371.0
248,1.82,372.0
248,1.83,373.0
249,1.81,372.0
249,1.8,369.0
249,1.81,370.0
249,1.81,372.0
249,1.8,370.0
249,1.81,370.0
249,1.82,372.0
249,1.82,374.0
249,1.81,371.0
249,1.82,372.0
249,1.83,374.0
249,1.83,374.0
249,1.82,372.0
249,1.83,373.0
249,1.84,376.0
249,1.8,367.0
249,1.76,361.0
249,1.8,369.0
249,1.83,375.0
249,1.84,377.0
249,1.85,378.0
249,1.86,380.0
249,1.84,377.0
249,1.84,377.0
249,1.97,402.0
249,1.43,277.0
249,0.37,73.0
249,1.03,229.0
249,2.04,424.0
249,2.24,459.0
249,2.19,448.0
249,2.14,437.0
249,2.08,424.0
249,2.01,412.0
249,1.96,401.0
249,1.94,395.0
249,1.9,389.0
249,1.86,380.0
249,1.84,375.0
249,1.81,370.0
249,1.76,361.0
249,1.71,349.0
249,1.68,342.0
249,1.64,336.0
249,1.62,333.0
249,1.66,341.0
249,1.77,364.0
249,1.88,387.0
249,1.94,399.0
249,1.98,404.0
249,1.97,404.0
249,1.94,396.0
249,1.9,389.0
249,1.9,387.0
249,1.89,386.0
249,1.86,380.0
249,1.85,380.0
249,1.86,379.0
249,1.85,379.0
249,1.84,376.0
249,1.84,376.0
249,1.85,379.0
249,1.85,379.0
249,1.84,377.0
249,1.85,377.0
249,1.85,378.0
249,1.84,376.0
249,1.84,375.0
249,1.85,378.0
250,1.84,377.0
250,1.83,375.0
250,1.83,375.0
250,1.85,379.0
250,1.85,378.0
250,1.84,376.0
250,1.85,377.0
250,1.86,380.0
250,1.85,380.0
250,1.84,377.0
250,1.86,380.0
250,1.86,381.0
250,1.85,378.0
250,1.85,378.0
250,1.86,380.0
250,1.86,380.0
250,1.83,374.0
250,1.79,366.0
250,1.82,373.0
250,1.83,375.0
250,1.85,379.0
250,1.88,384.0
250,1.87,383.0
250,1.85,379.0
250,1.86,380.0
250,1.99,409.0
250,1.63,322.0
250,0.55,100.0
250,0.94,209.0
250,1.97,413.0
250,2.23,458.0
250,2.22,452.0
250,2.19,441.0
250,2.09,428.0
250,2.02,413.0
250,1.99,405.0
250,1.97,402.0
250,1.94,396.0
250,1.89,387.0
250,1.87,382.0
250,1.84,377.0
250,1.8,368.0
250,1.75,357.0
250,1.72,350.0
250,1.67,342.0
250,1.65,339.0
250,1.69,345.0
250,1.78,365.0
250,1.88,386.0
250,1.96,401.0
250,1.99,408.0
250,1.99,407.0
250,1.96,402.0
250,1.95,397.0
250,1.94,395.0
250,1.9,389.0
250,1.87,383.0
250,1.87,382.0
250,1.87,383.0
250,1.86,381.0
250,1.85,379.0
250,1.86,380.0
250,1.86,381.0
250,1.85,380.0
250,1.86,379.0
250,1.86,381.0
250,1.85,378.0
250,1.84,376.0
250,1.84,377.0
251,1.85,379.0
251,1.83,377.0
251,1.83,374.0
251,1.84,375.0
251,1.83,375.0
251,1.81,372.0
251,1.82,372.0
251,1.82,371.0
251,1.77,362.0
251,1.78,364.0
251,1.81,371.0
251,1.85,378.0
251,1.85,379.0
251,1.84,376.0
251,1.85,378.0
251,1.85,378.0
251,1.9,393.0
251,1.82,364.0
251,0.88,161.0
251,0.56,129.0
251,1.66,355.0
251,2.18,448.0
251,2.22,453.0
251,2.15,439.0
251,2.07,423.0
251,2.02,413.0
251,1.98,404.0
251,1.93,393.0
251,1.89,386.0
251,1.87,382.0
251,1.84,377.0
251,1.8,369.0
251,1.77,362.0
251,1.74,355.0
251,1.68,343.0
251,1.63,333.0
251,1.62,331.0
251,1.64,337.0
251,1.72,353.0
251,1.83,376.0
251,1.94,397.0
251,1.97,405.0
251,1.96,401.0
251,1.95,397.0
251,1.93,393.0
251,1.89,387.0
251,1.86,381.0
251,1.87,381.0
251,1.86,380.0
251,1.84,377.0
251,1.84,377.0
251,1.85,378.0
251,1.84,377.0
251,1.83,375.0
251,1.84,376.0
251,1.85,379.0
251,1.84,377.0
251,1.83,374.0
251,1.83,374.0
251,1.83,375.0
251,1.82,372.0
251,1.83,373.0
251,1.84,376.0
251,1.83,376.0
251,1.82,372.0
251,1.82,373.0
251,1.84,377.0
251,1.83,375.0
251,1.82,372.0
252,1.83,375.0
252,1.84,378.0
252,1.85,378.0
252,1.81,369.0
252,1.79,366.0
252,1.81,372.0
252,1.83,375.0
252,1.86,380.0
252,1.87,382.0
252,1.85,379.0
252,1.84,376.0
252,1.86,381.0
252,1.99,407.0
252,1.47,284.0
252,0.4,77.0
252,1.01,226.0
252,2.01,421.0
252,2.23,457.0
252,2.21,451.0
252,2.15,438.0
252,2.07,423.0
252,2.02,411.0
252,1.98,405.0
252,1.94,397.0
252,1.9,388.0
252,1.86,381.0
252,1.85,377.0
252,1.81,370.0
252,1.76,360.0
252,1.73,352.0
252,1.68,343.0
252,1.64,334.0
252,1.63,333.0
252,1.69,346.0
252,1.77,365.0
252,1.88,385.0
252,1.96,401.0
252,1.99,406.0
252,1.97,404.0
252,1.94,397.0
252,1.93,393.0
252,1.92,392.0
252,1.89,386.0
252,1.87,382.0
252,1.88,383.0
252,1.88,384.0
252,1.85,379.0
252,1.86,380.0
252,1.87,383.0
252,1.85,380.0
252,1.85,378.0
252,1.85,379.0
252,1.86,380.0
252,1.84,375.0
252,1.84,376.0
252,1.86,379.0
252,1.85,378.0
252,1.84,376.0
252,1.85,379.0
252,1.86,381.0
252,1.86,381.0
252,1.85,378.0
252,1.87,383.0
252,1.87,382.0
252,1.85,380.0
252,1.86,379.0
252,1.88,384.0
252,1.86,379.0
253,1.78,365.0
253,1.82,372.0
253,1.86,381.0
253,1.88,386.0
253,1.87,384.0
253,1.88,384.0
253,1.88,385.0
253,1.86,382.0
253,1.97,405.0
253,1.8,357.0
253,0.78,142.0
253,0.73,167.0
253,1.83,386.0
253,2.24,460.0
253,2.23,455.0
253,2.16,441.0
253,2.1,429.0
253,2.05,418.0
253,1.99,407.0
253,1.95,398.0
253,1.93,393.0
253,1.89,386.0
253,1.85,379.0
253,1.83,373.0
253,1.8,369.0
253,1.74,357.0
253,1.7,346.0
253,1.66,340.0
253,1.65,338.0
253,1.66,341.0
253,1.75,359.0
253,1.87,384.0
253,1.95,400.0
253,1.98,405.0
253,1.99,405.0
253,1.97,402.0
253,1.93,395.0
253,1.89,386.0
253,1.89,384.0
253,1.86,381.0
253,1.84,377.0
253,1.84,375.0
253,1.84,376.0
253,1.84,376.0
253,1.82,374.0
253,1.84,375.0
253,1.85,378.0
253,1.83,376.0
253,1.82,373.0
253,1.84,376.0
253,1.83,375.0
253,1.82,372.0
253,1.82,371.0
253,1.83,373.0
253,1.82,372.0
253,1.8,369.0
253,1.82,371.0
253,1.82,373.0
253,1.81,371.0
253,1.81,370.0
253,1.82,374.0
253,1.77,363.0
253,1.77,363.0
253,1.8,369.0
253,1.84,377.0
253,1.85,379.0
253,1.84,377.0
253,1.85,377.0
253,1.85,379.0
254,1.84,377.0
254,1.95,398.0
254,1.39,267.0
254,0.36,72.0
254,1.06,235.0
254,2.03,423.0
254,2.23,457.0
254,2.19,448.0
254,2.12,432.0
254,2.07,421.0
254,2.01,411.0
254,1.96,400.0
254,1.92,391.0
254,1.89,386.0
254,1.86,380.0
254,1.82,373.0
254,1.8,367.0
254,1.76,361.0
254,1.71,349.0
254,1.65,336.0
254,1.63,332.0
254,1.62,333.0
254,1.66,342.0
254,1.78,365.0
254,1.9,390.0
254,1.96,402.0
254,1.96,401.0
254,1.96,399.0
254,1.95,397.0
254,1.91,392.0
254,1.89,385.0
254,1.89,385.0
254,1.88,384.0
254,1.86,380.0
254,1.85,378.0
254,1.86,379.0
254,1.85,379.0
254,1.83,375.0
254,1.84,376.0
254,1.85,378.0
254,1.83,375.0
254,1.83,374.0
254,1.83,375.0
254,1.84,376.0
254,1.82,373.0
254,1.82,372.0
254,1.83,375.0
254,1.83,375.0
254,1.81,371.0
254,1.82,372.0
254,1.83,374.0
254,1.82,373.0
254,1.82,373.0
254,1.83,375.0
254,1.84,377.0
254,1.83,375.0
254,1.83,375.0
254,1.84,376.0
254,1.84,377.0
254,1.83,375.0
254,1.84,377.0
254,1.85,379.0
254,1.79,367.0
254,1.78,364.0
254,1.81,372.0
254,1.84,377.0
254,1.84,378.0
254,1.85,377.0
254,1.86,380.0
255,1.85,379.0
255,1.86,383.0
255,1.94,392.0
255,1.18,223.0
255,0.38,85.0
255,1.31,287.0
255,2.14,441.0
255,2.24,460.0
255,2.17,444.0
255,2.11,430.0
255,2.06,421.0
255,2.0,410.0
255,1.95,399.0
255,1.93,393.0
255,1.9,389.0
255,1.86,381.0
255,1.84,376.0
255,1.82,372.0
255,1.78,364.0
255,1.72,351.0
255,1.67,341.0
255,1.66,338.0
255,1.64,337.0
255,1.69,346.0
255,1.8,369.0
255,1.91,393.0
255,1.97,405.0
255,2.0,409.0
255,1.99,407.0
255,1.96,402.0
255,1.92,393.0
255,1.91,390.0
255,1.9,388.0
255,1.88,384.0
255,1.86,380.0
255,1.86,380.0
255,1.86,381.0
255,1.85,379.0
255,1.84,376.0
255,1.83,374.0
255,1.81,370.0
255,1.79,367.0
255,1.81,371.0
255,1.86,381.0
255,1.87,383.0
255,1.83,375.0
255,1.86,380.0
255,1.9,388.0
255,1.85,380.0
255,1.89,387.0
255,1.95,399.0
255,1.96,402.0
255,1.97,403.0
255,1.94,396.0
255,1.97,404.0
255,1.95,398.0
255,1.92,392.0
255,1.89,386.0
255,1.88,386.0
255,1.8,367.0
255,1.76,360.0
255,1.78,364.0
255,1.76,361.0
255,1.74,357.0
255,1.69,344.0
255,1.68,344.0
255,1.69,346.0
255,1.73,356.0
255,1.91,389.0
256,1.37,265.0
256,0.41,83.0
256,1.11,244.0
256,2.01,419.0
256,2.19,450.0
256,2.17,442.0
256,2.13,434.0
256,2.08,424.0
256,2.01,411.0
256,1.97,402.0
256,1.95,397.0
256,1.91,391.0
256,1.87,383.0
256,1.88,384.0
256,1.89,385.0
256,1.84,376.0
256,1.78,368.0
256,1.73,352.0
256,1.69,345.0
256,1.67,341.0
256,1.71,350.0
256,1.82,373.0
256,1.91,392.0
256,1.96,402.0
256,1.99,405.0
256,1.98,405.0
256,1.94,397.0
256,1.9,389.0
256,1.9,387.0
256,1.89,384.0
256,1.84,376.0
256,1.82,373.0
256,1.83,374.0
256,1.83,374.0
256,1.81,370.0
256,1.81,370.0
256,1.82,373.0
256,1.81,371.0
256,1.8,367.0
256,1.81,369.0
256,1.81,371.0
256,1.79,366.0
256,1.79,367.0
256,1.81,369.0
256,1.8,369.0
256,1.8,368.0
256,1.79,366.0
256,1.81,371.0
256,1.8,369.0
256,1.77,362.0
256,1.76,359.0
256,1.74,356.0
256,1.61,328.0
256,1.36,273.0
256,1.18,241.0
256,1.47,310.0
256,2.02,423.0
256,2.31,466.0
256,2.22,456.0
256,2.35,484.0
256,2.32,469.0
256,1.8,365.0
256,1.86,377.0
256,1.31,255.0
256,0.99,216.0
256,2.19,462.0
256,2.58,523.0
256,2.33,474.0
256,2.17,441.0
257,2.12,432.0
257,2.03,416.0
257,1.97,403.0
257,1.94,394.0
257,1.86,380.0
257,1.75,358.0
257,1.69,344.0
257,1.7,346.0
257,1.68,345.0
257,1.67,343.0
257,1.71,348.0
257,1.72,350.0
257,1.68,346.0
257,1.69,347.0
257,1.8,369.0
257,1.93,396.0
257,2.0,412.0
257,2.06,421.0
257,2.08,424.0
257,2.02,414.0
257,2.0,411.0
257,2.04,416.0
257,2.06,421.0
257,2.02,414.0
257,1.99,407.0
257,2.03,414.0
257,2.03,417.0
257,2.0,411.0
257,2.0,409.0
257,2.02,412.0
257,2.0,410.0
257,1.96,401.0
257,1.96,399.0
257,1.96,401.0
257,1.94,398.0
257,1.91,389.0
257,1.92,391.0
257,1.92,392.0
257,1.88,386.0
257,1.87,382.0
257,1.88,385.0
257,1.87,383.0
257,1.84,378.0
257,1.85,376.0
257,1.8,368.0
257,1.79,369.0
257,1.83,374.0
257,1.9,388.0
257,1.93,396.0
257,1.91,391.0
257,1.91,389.0
257,1.92,391.0
257,1.92,395.0
257,2.0,406.0
257,1.36,261.0
257,0.53,113.0
257,1.42,308.0
257,2.16,446.0
257,2.26,461.0
257,2.21,451.0
257,2.11,432.0
257,2.05,418.0
257,2.02,412.0
257,1.97,403.0
257,1.91,390.0
257,1.89,385.0
257,1.88,384.0
257,1.83,375.0
258,1.79,366.0
258,1.78,363.0
258,1.75,358.0
258,1.68,343.0
258,1.64,335.0
258,1.66,340.0
258,1.72,353.0
258,1.79,368.0
258,1.9,388.0
258,1.97,403.0
258,1.96,401.0
258,1.93,393.0
258,1.94,395.0
258,1.92,394.0
258,1.88,385.0
258,1.87,381.0
258,1.88,384.0
258,1.86,382.0
258,1.83,374.0
258,1.84,375.0
258,1.86,380.0
258,1.84,377.0
258,1.82,372.0
258,1.85,377.0
258,1.85,378.0
258,1.82,373.0
258,1.83,373.0
258,1.85,377.0
258,1.83,377.0
258,1.81,371.0
258,1.83,373.0
258,1.84,377.0
258,1.81,371.0
258,1.8,367.0
258,1.78,362.0
258,1.78,366.0
258,1.79,368.0
258,1.83,373.0
258,1.88,383.0
258,1.86,383.0
258,1.84,376.0
258,1.85,377.0
258,1.87,383.0
258,1.96,402.0
258,1.41,273.0
258,0.43,83.0
258,1.09,242.0
258,2.04,424.0
258,2.24,457.0
258,2.21,452.0
258,2.13,434.0
258,2.05,418.0
258,2.02,412.0
258,1.99,407.0
258,1.93,394.0
258,1.89,385.0
258,1.89,386.0
258,1.86,381.0
258,1.81,369.0
258,1.77,361.0
258,1.74,356.0
258,1.67,342.0
258,1.62,330.0
258,1.62,332.0
258,1.68,345.0
258,1.75,362.0
258,1.86,382.0
258,1.96,401.0
258,1.97,404.0
259,1.94,397.0
259,1.93,392.0
259,1.92,393.0
259,1.88,386.0
259,1.85,378.0
259,1.87,381.0
259,1.87,383.0
259,1.82,375.0
259,1.83,373.0
259,1.86,379.0
259,1.85,380.0
259,1.82,372.0
259,1.82,370.0
259,1.83,374.0
259,1.8,371.0
259,1.8,368.0
259,1.82,372.0
259,1.84,376.0
259,1.8,369.0
259,1.79,366.0
259,1.82,372.0
259,1.82,375.0
259,1.8,369.0
259,1.82,370.0
259,1.84,377.0
259,1.83,373.0
259,1.81,370.0
259,1.83,374.0
259,1.85,378.0
259,1.81,373.0
259,1.78,363.0
259,1.81,370.0
259,1.85,379.0
259,1.85,380.0
259,1.9,387.0
259,1.93,395.0
259,1.9,388.0
259,1.87,381.0
259,1.89,385.0
259,2.01,412.0
259,1.55,305.0
259,0.47,87.0
259,0.96,214.0
259,1.98,415.0
259,2.2,452.0
259,2.22,453.0
259,2.17,443.0
259,2.09,429.0
259,2.04,415.0
259,2.01,410.0
259,1.96,401.0
259,1.91,390.0
259,1.89,386.0
259,1.89,386.0
259,1.84,378.0
259,1.79,365.0
259,1.75,356.0
259,1.71,350.0
259,1.66,340.0
259,1.64,336.0
259,1.7,348.0
259,1.79,368.0
259,1.88,386.0
259,1.96,402.0
259,2.03,415.0
259,1.99,409.0
259,1.95,399.0
259,1.96,401.0
259,1.95,399.0
260,1.9,390.0
260,1.88,384.0
260,1.9,388.0
260,1.88,385.0
260,1.84,377.0
260,1.85,376.0
260,1.87,382.0
260,1.85,379.0
260,1.82,373.0
260,1.85,377.0
260,1.86,382.0
260,1.84,377.0
260,1.84,375.0
260,1.86,380.0
260,1.86,381.0
260,1.83,374.0
260,1.84,375.0
260,1.86,379.0
260,1.82,374.0
260,1.79,367.0
260,1.84,375.0
260,1.8,368.0
260,1.77,365.0
260,1.8,368.0
260,1.86,379.0
260,1.87,384.0
260,1.85,379.0
260,1.87,381.0
260,1.87,383.0
260,1.85,381.0
260,1.96,399.0
260,1.51,294.0
260,0.45,87.0
260,0.97,217.0
260,1.97,410.0
260,2.24,458.0
260,2.18,445.0
260,2.08,425.0
260,2.04,415.0
260,1.99,407.0
260,1.92,394.0
260,1.89,386.0
260,1.89,385.0
260,1.86,381.0
260,1.82,374.0
260,1.81,369.0
260,1.79,366.0
260,1.73,353.0
260,1.66,338.0
260,1.63,333.0
260,1.63,334.0
260,1.65,339.0
260,1.74,357.0
260,1.87,384.0
260,1.94,398.0
260,1.94,396.0
260,1.94,394.0
260,1.94,395.0
260,1.9,390.0
260,1.87,383.0
260,1.87,382.0
260,1.88,385.0
260,1.85,380.0
260,1.84,377.0
260,1.88,384.0
260,1.88,386.0
260,1.84,378.0
260,1.86,379.0
260,1.88,385.0
261,1.86,381.0
261,1.84,376.0
261,1.87,381.0
261,1.88,384.0
261,1.85,379.0
261,1.84,375.0
261,1.85,378.0
261,1.84,378.0
261,1.81,371.0
261,1.8,368.0
261,1.84,375.0
261,1.81,372.0
261,1.79,367.0
261,1.82,371.0
261,1.83,375.0
261,1.82,374.0
261,1.81,370.0
261,1.85,377.0
261,1.79,367.0
261,1.75,360.0
261,1.8,369.0
261,1.85,379.0
261,1.85,381.0
261,1.84,377.0
261,1.87,381.0
261,1.88,384.0
261,1.84,379.0
261,1.95,396.0
261,1.38,264.0
261,0.37,77.0
261,1.12,249.0
261,2.08,431.0
261,2.24,458.0
261,2.17,444.0
261,2.1,428.0
261,2.06,419.0
261,2.01,411.0
261,1.94,397.0
261,1.92,392.0
261,1.92,392.0
261,1.88,385.0
261,1.83,375.0
261,1.83,372.0
261,1.81,370.0
261,1.74,356.0
261,1.69,344.0
261,1.69,343.0
261,1.68,345.0
261,1.69,347.0
261,1.78,366.0
261,1.91,390.0
261,1.96,401.0
261,1.95,399.0
261,1.97,401.0
261,1.96,401.0
261,1.92,393.0
261,1.9,389.0
261,1.92,391.0
261,1.91,391.0
261,1.87,382.0
261,1.87,381.0
261,1.9,388.0
261,1.88,385.0
261,1.85,378.0
261,1.87,382.0
261,1.88,384.0
261,1.85,379.0
261,1.84,375.0
262,1.86,379.0
262,1.86,381.0
262,1.83,375.0
262,1.84,375.0
262,1.87,382.0
262,1.84,378.0
262,1.81,372.0
262,1.84,375.0
262,1.85,378.0
262,1.83,376.0
262,1.82,372.0
262,1.85,378.0
262,1.84,378.0
262,1.8,368.0
262,1.77,361.0
262,1.82,373.0
262,1.84,378.0
262,1.85,378.0
262,1.88,383.0
262,1.88,385.0
262,1.85,380.0
262,1.84,377.0
262,1.95,400.0
262,1.82,363.0
262,0.85,156.0
262,0.67,153.0
262,1.77,375.0
262,2.18,451.0
262,2.17,444.0
262,2.14,434.0
262,2.08,425.0
262,1.99,409.0
262,1.95,398.0
262,1.94,395.0
262,1.91,391.0
262,1.85,379.0
262,1.84,374.0
262,1.84,375.0
262,1.79,368.0
262,1.73,354.0
262,1.7,346.0
262,1.67,341.0
262,1.62,333.0
262,1.64,336.0
262,1.74,357.0
262,1.84,379.0
262,1.9,389.0
262,1.95,397.0
262,1.96,401.0
262,1.93,396.0
262,1.89,386.0
262,1.9,386.0
262,1.88,385.0
262,1.85,379.0
262,1.84,376.0
262,1.87,381.0
262,1.86,381.0
262,1.83,376.0
262,1.85,377.0
262,1.87,382.0
262,1.84,378.0
262,1.82,373.0
262,1.84,375.0
262,1.84,377.0
262,1.82,374.0
262,1.82,372.0
262,1.84,375.0
262,1.83,376.0
262,1.81,370.0
263,1.81,370.0
263,1.83,374.0
263,1.82,372.0
263,1.8,368.0
263,1.83,373.0
263,1.84,378.0
263,1.82,373.0
263,1.82,373.0
263,1.85,379.0
263,1.85,379.0
263,1.82,373.0
263,1.83,373.0
263,1.79,367.0
263,1.79,369.0
263,1.81,370.0
263,1.85,378.0
263,1.88,385.0
263,1.85,380.0
263,1.84,376.0
263,1.87,381.0
263,1.94,400.0
263,1.73,344.0
263,0.72,129.0
263,0.73,167.0
263,1.84,391.0
263,2.22,454.0
263,2.22,452.0
263,2.17,442.0
263,2.07,424.0
263,2.01,410.0
263,1.98,404.0
263,1.94,397.0
263,1.88,385.0
263,1.87,381.0
263,1.87,382.0
263,1.83,375.0
263,1.79,365.0
263,1.76,359.0
263,1.72,352.0
263,1.65,339.0
263,1.64,334.0
263,1.69,345.0
263,1.75,360.0
263,1.83,376.0
263,1.93,394.0
263,1.99,406.0
263,1.96,400.0
263,1.93,393.0
263,1.93,393.0
263,1.91,391.0
263,1.87,382.0
263,1.86,379.0
263,1.89,385.0
263,1.88,384.0
263,1.84,377.0
263,1.85,378.0
263,1.88,385.0
263,1.85,379.0
263,1.84,376.0
263,1.86,379.0
263,1.87,383.0
263,1.84,377.0
263,1.83,374.0
263,1.86,379.0
263,1.84,378.0
263,1.81,371.0
263,1.83,372.0
263,1.85,378.0
263,1.82,375.0
264,1.81,371.0
264,1.84,375.0
264,1.85,380.0
264,1.83,376.0
264,1.84,376.0
264,1.87,382.0
264,1.87,383.0
264,1.84,378.0
264,1.85,377.0
264,1.82,371.0
264,1.81,372.0
264,1.84,377.0
264,1.89,386.0
264,1.9,390.0
264,1.87,384.0
264,1.87,382.0
264,1.89,385.0
264,1.97,406.0
264,1.7,337.0
264,0.7,128.0
264,0.87,196.0
264,1.89,399.0
264,2.2,451.0
264,2.2,449.0
264,2.14,437.0
264,2.03,415.0
264,1.9,384.0
264,1.76,360.0
264,1.78,367.0
264,1.89,388.0
264,1.91,388.0
264,1.89,387.0
264,1.84,377.0
264,1.8,367.0
264,1.75,357.0
264,1.69,346.0
264,1.64,335.0
264,1.62,331.0
264,1.66,341.0
264,1.73,355.0
264,1.8,370.0
264,1.88,386.0
264,1.93,394.0
264,1.9,389.0
264,1.87,381.0
264,1.86,380.0
264,1.85,378.0
264,1.82,373.0
264,1.82,371.0
264,1.83,375.0
264,1.83,376.0
264,1.82,372.0
264,1.84,375.0
264,1.84,376.0
264,1.82,373.0
264,1.8,369.0
264,1.82,372.0
264,1.82,373.0
264,1.8,369.0
264,1.8,367.0
264,1.82,371.0
264,1.8,369.0
264,1.79,366.0
264,1.8,368.0
264,1.8,369.0
264,1.79,369.0
264,1.79,367.0
264,1.83,373.0
264,1.79,366.0
265,1.75,359.0
265,1.7,344.0
265,1.35,272.0
265,1.02,206.0
265,0.96,199.0
265,1.14,236.0
265,1.36,283.0
265,1.54,319.0
265,1.71,350.0
265,1.77,362.0
265,1.91,393.0
265,1.62,319.0
265,0.64,118.0
265,1.09,241.0
265,2.17,455.0
265,2.43,498.0
265,2.43,497.0
265,2.39,487.0
265,2.28,465.0
265,2.2,451.0
265,2.17,442.0
265,2.08,425.0
265,2.03,416.0
265,2.02,412.0
265,2.01,410.0
265,1.93,395.0
265,1.85,377.0
265,1.78,363.0
265,1.7,346.0
265,1.6,328.0
265,1.61,331.0
265,1.74,357.0
265,1.92,396.0
265,2.06,423.0
265,2.14,435.0
265,2.08,424.0
265,1.99,407.0
265,1.92,393.0
265,1.91,390.0
265,1.91,391.0
265,1.88,386.0
265,1.88,384.0
265,1.9,389.0
265,1.92,393.0
265,1.91,392.0
265,1.91,389.0
265,1.9,387.0
265,1.85,379.0
265,1.82,371.0
265,1.81,370.0
265,1.82,373.0
265,1.82,373.0
265,1.81,372.0
265,1.83,375.0
265,1.83,376.0
265,1.82,372.0
265,1.82,370.0
265,1.82,372.0
265,1.8,369.0
265,1.79,366.0
265,1.79,367.0
265,1.8,368.0
265,1.73,354.0
265,1.74,355.0
265,1.77,362.0
265,1.8,369.0
265,1.79,367.0
265,1.78,364.0
265,1.78,364.0
266,1.74,355.0
266,1.74,357.0
266,1.8,364.0
266,1.11,210.0
266,0.4,89.0
266,1.28,278.0
266,2.02,418.0
266,2.11,432.0
266,2.05,419.0
266,2.0,408.0
266,1.96,400.0
266,1.92,392.0
266,1.88,383.0
266,1.85,378.0
266,1.82,373.0
266,1.77,363.0
266,1.74,356.0
266,1.72,351.0
266,1.66,339.0
266,1.58,323.0
266,1.53,312.0
266,1.49,305.0
266,1.47,301.0
266,1.52,314.0
266,1.62,334.0
266,1.75,358.0
266,1.79,368.0
266,1.81,371.0
266,1.83,374.0
266,1.82,374.0
266,1.83,374.0
266,1.85,378.0
266,1.89,387.0
266,1.92,394.0
266,1.98,406.0
266,2.08,427.0
266,2.18,449.0
266,2.27,467.0
266,2.36,482.0
266,2.44,501.0
266,2.51,514.0
266,2.43,497.0
266,2.45,500.0
266,2.39,488.0
266,2.23,456.0
266,2.12,431.0
266,2.06,420.0
266,2.0,410.0
266,1.95,397.0
266,1.85,375.0
266,1.74,354.0
266,1.64,335.0
266,1.52,309.0
266,1.43,290.0
266,1.33,271.0
266,1.23,251.0
266,1.18,240.0
266,1.17,238.0
266,1.26,261.0
266,1.07,210.0
266,0.29,52.0
266,0.37,89.0
266,1.23,265.0
266,1.7,350.0
266,1.78,364.0
266,1.76,360.0
266,1.72,351.0
266,1.71,348.0
266,1.71,349.0
267,1.69,346.0
267,1.67,342.0
267,1.69,344.0
267,1.69,346.0
267,1.65,339.0
267,1.63,333.0
267,1.62,330.0
267,1.56,320.0
267,1.52,311.0
267,1.52,310.0
267,1.56,320.0
267,1.64,339.0
267,1.74,358.0
267,1.83,376.0
267,1.88,385.0
267,1.87,383.0
267,1.85,377.0
267,1.83,375.0
267,1.82,371.0
267,1.78,365.0
267,1.77,362.0
267,1.78,364.0
267,1.77,363.0
267,1.76,361.0
267,1.78,363.0
267,1.77,363.0
267,1.76,361.0
267,1.76,361.0
267,1.78,364.0
267,1.77,363.0
267,1.76,362.0
267,1.78,362.0
267,1.78,363.0
267,1.77,363.0
267,1.77,362.0
267,1.78,363.0
267,1.79,367.0
267,1.79,365.0
267,1.78,365.0
267,1.8,368.0
267,1.81,370.0
267,1.74,356.0
267,1.74,360.0
267,1.78,365.0
267,1.81,371.0
267,1.81,371.0
267,1.83,374.0
267,1.84,377.0
267,1.82,373.0
267,1.81,371.0
267,1.94,396.0
267,1.47,286.0
267,0.41,77.0
267,0.96,215.0
267,1.97,412.0
267,2.18,448.0
267,2.15,438.0
267,2.1,428.0
267,2.03,416.0
267,1.96,401.0
267,1.93,393.0
267,1.9,387.0
267,1.86,381.0
267,1.83,375.0
267,1.82,372.0
267,1.79,365.0
267,1.74,355.0
267,1.68,343.0
267,1.65,336.0
